,id,name,screen_name,location,description,followers_count,friends_count,listed_count,created_time,favorites_count,timezone,statuses_count,language,topic,text,stance,count,Unnamed: 0,tweet_id,user_id,time,publishing_time,publishing_days,membership_age,membership_years,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anger,social,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,bio,drives,affiliation,achieve,power,reward,focuspast,focuspresent,focusfuture,relativ,motion,space,time.1,work,informal,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP
26,15440079.0,IsaacCervantes,C3rvantes,"ÜT: 29.846907,-95.551491","When the Cambrian measures were forming, They promised perpetual peace. They swore, if we gave them our weapons, the wars of the tribes would cease.",1535.0,2252.0,68.0,7/15/2008 0:13,25135.0,,54331.0,en,backer,"Time out of school, no homework, be on tv... punkmuthafukkas",Neutral,3.0,63.0,9.69e+17,15440079.0,3/1/2018 0:19,14 days 09:49:57.000000000,14.0,3768 days 22:10:10.034922000,10.0,15,32.98,99.0,10.08,25.77,15.0,13.33,60.0,33.33,13.33,13.33,0.0,13.33,0.0,0.0,0.0,0.0,6.67,6.67,6.67,6.67,0.0,20.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,13.33,6.67,13.33,6.67,0.0,6.67,0.0,0.0,13.33,6.67,6.67,0.0,0.0,0.0,0.0
27,2438858671.0,Basic A-Line,DunnoAbout,,#CCOT #InGodWeTrust #USAPatriot #POTUS #FLOTUS #MAGA #TRUMP2020 #KAG #America1st #USConstitution #2A #NRA #Veterans #Freedoms #LawAndOrder #Citizenship,4602.0,5054.0,55.0,4/11/2014 0:17,30270.0,,75024.0,en,backer,Is it evident?  How it all began?  $.,Neutral,4.0,66.0,9.69e+17,2438858671.0,3/1/2018 0:14,14 days 09:44:13.000000000,14.0,1672 days 22:05:43.034922000,4.0,10,98.46,15.86,93.3,25.77,5.0,20.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,30.0,0.0,20.0,10.0,20.0,0.0,50.0,30.0,20.0,0.0,0.0,0.0,0.0
28,2438858671.0,Basic A-Line,DunnoAbout,,#CCOT #InGodWeTrust #USAPatriot #POTUS #FLOTUS #MAGA #TRUMP2020 #KAG #America1st #USConstitution #2A #NRA #Veterans #Freedoms #LawAndOrder #Citizenship,4602.0,5054.0,55.0,4/11/2014 0:17,30270.0,,75024.0,en,backer,No scruples. No future. Destroy.  Who will rebuild?,Weak Agreement,3.0,66.0,9.69e+17,2438858671.0,3/1/2018 0:14,14 days 09:44:13.000000000,14.0,1672 days 22:05:43.034922000,4.0,7,1.0,50.0,13.15,25.77,3.5,14.29,100.0,57.14,28.57,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,14.29,14.29,14.29,0.0,28.57,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,42.86,0.0,14.29,0.0,0.0,28.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,14.29,0.0,0.0,14.29,0.0,0.0,57.14,14.29,0.0,28.57,0.0,0.0,14.29
29,9.08e+17,J Kinkade,McKennaConnect,"Chesapeake Beach, MD","Wife of fmr Marine, Mom, Writer, fmr Intel Officer, Disabled Vet. Books: The Zero Line, The Red Bridge, and Braving the Straits MAGA🇺🇸🇺🇸 MAGA MAGA🇺🇸🇺🇸",1778.0,2348.0,1.0,9/13/2017 0:14,9396.0,,7637.0,en,backer,Good lord.,Neutral,3.0,68.0,9.69e+17,9.08e+17,3/1/2018 0:12,14 days 09:42:47.000000000,14.0,421 days 22:08:27.034922000,1.0,8,1.8,10.58,7.84,1.0,2.0,37.5,75.0,50.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,25.0,12.5,0.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0,25.0,12.5,0.0,0.0,12.5,0.0,0.0,50.0,37.5,0.0,12.5,0.0,0.0,0.0
30,883428012.0,Mayra Gutierrez,mayrasons2,"Boston, MA","#WasADamnedDem
#NEVERAGAIN #Awake #2A #VoteDemsRatsOut #MAGADefundPP #PPHasAQuotaToMeet #MarchForLife #TrumpTriumphantlyTriumphs #TrumpTouch #Neva4HER #NoDMS",3370.0,2487.0,14.0,10/16/2012 0:01,40926.0,,39779.0,en,backer,Hypocrites! #EndplannedParentHood,Weak Agreement,3.0,71.0,9.69e+17,883428012.0,3/1/2018 0:03,14 days 09:33:40.000000000,14.0,2214 days 22:22:00.034922000,6.0,2,92.84,50.0,1.0,99.0,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
31,8.65e+17,Dawn Pisturino,DawnPisturino,"Arizona, USA",Published Writer and Psychiatric RN - #MAGA #AmericaFirst #Trump2020 #2a #1a #NRA #USConstitution #Vets #BlueLivesMatter #ProLife ✝️🇺🇸,1384.0,1335.0,13.0,5/18/2017 0:02,3762.0,,3020.0,en,backer,Kids aren't smart enough to do this on their own.,Weak Agreement,4.0,73.0,9.69e+17,8.65e+17,3/1/2018 0:02,14 days 09:32:09.000000000,14.0,539 days 22:20:58.034922000,1.0,2,92.84,50.0,1.0,25.77,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,50.0
32,2349548096.0,ACBC@678,hopey678,,American Conservative Black Child.. of God #MAGA Jesus is Lord!,626.0,1002.0,1.0,2/18/2014 0:04,9502.0,,4556.0,en,backer,"This is just NOT a grassroots movement. Too much of this seems pre-meditated. 

Is it just me?",Weak Agreement,3.0,76.0,9.69e+17,2349548096.0,2/28/2018 0:22,13 days 09:52:06.000000000,13.0,1724 days 22:18:46.034922000,4.0,10,24.86,50.0,43.37,99.0,10.0,0.0,80.0,60.0,20.0,10.0,0.0,0.0,0.0,10.0,10.0,0.0,20.0,20.0,0.0,0.0,10.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,20.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,10.0,0.0
33,151284118.0,Robyn Harms,rockinrobyn59,"Dodge,NE","Country girl, Christian. farmwife, nurse, mother of six kids. Love to read and listen to music, big fan of Casey James and Robert Pattinson.",5016.0,4942.0,77.0,6/3/2010 0:01,47982.0,,87919.0,en,backer,They're being used. Wonder if they know that.,Weak Agreement,3.0,77.0,9.69e+17,151284118.0,2/28/2018 0:20,13 days 09:50:52.000000000,13.0,3080 days 22:21:29.034922000,8.0,18,4.38,4.8,58.07,25.77,6.0,16.67,88.89,66.67,22.22,5.56,5.56,0.0,0.0,0.0,16.67,5.56,5.56,11.11,16.67,0.0,5.56,16.67,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,5.56,5.56,0.0,0.0,0.0,0.0,22.22,11.11,0.0,5.56,0.0,0.0,0.0
34,151284118.0,Robyn Harms,rockinrobyn59,"Dodge,NE","Country girl, Christian. farmwife, nurse, mother of six kids. Love to read and listen to music, big fan of Casey James and Robert Pattinson.",5016.0,4942.0,77.0,6/3/2010 0:01,47982.0,,87919.0,en,backer,Wow! His DAD is in the @FBI ??? The plot thickens. They picked out those kids 4 that interview pretty carefully didn't they?,Strong Agreement,4.0,77.0,9.69e+17,151284118.0,2/28/2018 0:20,13 days 09:50:52.000000000,13.0,3080 days 22:21:29.034922000,8.0,8,1.0,89.42,74.76,25.77,4.0,0.0,100.0,62.5,25.0,12.5,0.0,0.0,0.0,12.5,12.5,0.0,0.0,25.0,0.0,12.5,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,25.0,12.5,12.5,25.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,25.0,0.0,0.0,0.0,12.5,0.0
35,8.3e+17,Terri Bradley,TLYNNB7,,,46.0,114.0,1.0,2/9/2017 0:19,255.0,,2128.0,en,backer,"Of course they did!!  If people didn't already HIGHLY suspect that, then they are naive or they're not paying attention.",Strong Agreement,3.0,80.0,9.69e+17,8.3e+17,2/28/2018 0:15,13 days 09:45:28.000000000,13.0,637 days 22:04:14.034922000,1.0,22,56.58,96.52,11.0,99.0,5.5,13.64,86.36,50.0,22.73,13.64,0.0,0.0,4.55,9.09,9.09,9.09,9.09,9.09,0.0,0.0,4.55,13.64,0.0,0.0,0.0,4.55,0.0,9.09,9.09,0.0,0.0,27.27,9.09,13.64,0.0,4.55,0.0,4.55,0.0,4.55,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,9.09,4.55,0.0,13.64,0.0,13.64,0.0,4.55,0.0,36.36,4.55,0.0,18.18,4.55,4.55,4.55
36,2568002604.0,SoCalOCPatriot,SoCalOCPatriot,,"Mother, wife,  Engineer,  conservative.  Not Politically Correct #MAGA Trump Supporter.",366.0,1095.0,1.0,6/15/2014 0:00,3717.0,,4358.0,en,backer,PP is also involved with this.  Unbelievable that they mutilate babies and sell their parts but still on the wagon for gun control.,Weak Agreement,3.0,82.0,9.69e+17,2568002604.0,2/28/2018 0:14,13 days 09:44:28.000000000,13.0,1607 days 22:22:56.034922000,4.0,20,1.0,15.86,99.0,25.77,10.0,15.0,90.0,65.0,15.0,10.0,0.0,0.0,0.0,10.0,5.0,0.0,5.0,20.0,5.0,15.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,30.0,10.0,0.0,5.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,5.0,10.0,0.0,0.0,10.0,10.0,0.0,30.0,5.0,5.0,0.0,10.0,10.0,0.0
37,8.22e+17,Tonya🗯,tonya110104,,,228.0,149.0,0.0,1/20/2017 0:03,44928.0,,12869.0,en,backer,It has always had soros prints all over it. Still does.,Weak Agreement,3.0,83.0,9.69e+17,8.22e+17,2/28/2018 0:14,13 days 09:44:15.000000000,13.0,657 days 22:19:35.034922000,1.0,23,34.48,90.38,9.25,25.77,11.5,17.39,73.91,56.52,17.39,8.7,0.0,0.0,0.0,8.7,8.7,4.35,13.04,4.35,8.7,13.04,0.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.0,8.7,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,0.0,4.35,0.0,0.0,8.7,0.0,8.7,0.0,4.35,4.35,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,0.0
38,1514534004.0,D~plrbl Sabrena,auntbea23,Utah USA,lover of God/COFFEE/Gardening/Fishing/racism sucks! FB @antoniosabatojr Anthony @scaramucci. @therealroseanne @realerincruz &other 😎 ppl #MAGA,5508.0,5740.0,51.0,6/13/2013 0:21,35510.0,,36610.0,en,backer,"Knew it had to be something like that. When have you ever seen teenagers get sudden funding, transportation and organization.",Neutral,3.0,84.0,9.69e+17,1514534004.0,2/28/2018 0:14,13 days 09:44:07.000000000,13.0,1974 days 22:01:33.034922000,5.0,11,3.76,50.0,85.21,25.77,5.5,0.0,81.82,63.64,18.18,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,27.27,9.09,0.0,0.0,27.27,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,18.18,0.0,0.0,0.0,0.0,9.09,0.0,0.0,9.09,0.0,9.09,18.18,0.0,27.27,0.0,9.09,18.18,0.0,0.0,18.18,18.18,0.0,0.0,0.0,0.0,0.0
39,7.83e+17,Nick Kohlhepp,NickKohlhepp,"Darlington, Md","Lt Baltimore City Fire,                
Yes that's my lawn... #MAGA",4717.0,4755.0,3.0,10/4/2016 0:15,6271.0,,19019.0,en,backer,Young minds full of mush are so easy to manipulate,Neutral,3.0,90.0,9.69e+17,7.83e+17,2/28/2018 0:13,13 days 09:43:40.000000000,13.0,765 days 22:07:28.034922000,2.0,20,4.01,93.3,74.76,25.77,10.0,25.0,100.0,60.0,20.0,5.0,0.0,5.0,0.0,0.0,15.0,0.0,10.0,15.0,10.0,10.0,0.0,30.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,15.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,15.0,15.0,0.0,20.0,5.0,0.0,15.0,5.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0
40,214829926.0,❌Dr. Deplorabot ❤️🇺🇸,buybuydandavis,,,834.0,347.0,13.0,11/12/2010 0:10,97153.0,,74819.0,en,backer,They look devastated by their grief over their fallen classmates,Neutral,3.0,93.0,9.69e+17,214829926.0,2/28/2018 0:10,13 days 09:40:18.000000000,13.0,2918 days 22:13:13.034922000,7.0,10,77.33,50.0,43.37,99.0,10.0,10.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,10.0,10.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,1601527070.0,jane,JcJaneJetson,,jane knows nothing....,129.0,306.0,8.0,7/17/2013 0:18,3219.0,,3824.0,en,backer,"Soros is the one who walks behind the rows, and these are his Children of the Corn ",Strong Agreement,3.0,97.0,9.69e+17,1601527070.0,2/28/2018 0:03,13 days 09:33:00.000000000,13.0,1940 days 22:05:17.034922000,5.0,10,77.33,99.0,43.37,1.0,10.0,20.0,100.0,50.0,30.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,0.0,20.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,7.16e+17,Opinionist™,JenMax57,"Milano, Lombardia",The noise is just too much. Turn it off! /To Jack. For eternity. 9/15/61- 6/30/16 Independent. Non supporter of any political party. RTs not endorsements.,806.0,1035.0,2.0,4/3/2016 0:01,53174.0,,25149.0,en,backer,"Everything you've said is absolutely true, but these drills are planned long in advance. Ha! Right in the middle of writing this, Twitter checked my location. Stopped the tweet and made me verify location. Unbelievable! Anyway, drill is abt mental health laws",Strong Agreement,3.0,99.0,9.69e+17,7.16e+17,2/27/2018 0:23,12 days 09:53:21.000000000,12.0,949 days 22:22:03.034922000,2.0,17,85.18,96.11,1.0,25.77,17.0,5.88,82.35,64.71,17.65,5.88,0.0,0.0,5.88,0.0,11.76,17.65,11.76,11.76,0.0,5.88,0.0,17.65,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,0.0,17.65,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,0.0,0.0,17.65,0.0,11.76,5.88,5.88,0.0,0.0,0.0,5.88,0.0,5.88,0.0,0.0,0.0,0.0
43,7.16e+17,Opinionist™,JenMax57,"Milano, Lombardia",The noise is just too much. Turn it off! /To Jack. For eternity. 9/15/61- 6/30/16 Independent. Non supporter of any political party. RTs not endorsements.,806.0,1035.0,2.0,4/3/2016 0:01,53174.0,,25149.0,en,backer,"The government +private sector are doing an ENORMOUS pushback on the Florida story. They know they really f'ed up this time +are in an all out media campaign headed by the term ""conspiracy theory"" Your posts are always GREAT!! Don't give up!!!",Strong Agreement,3.0,99.0,9.69e+17,7.16e+17,2/27/2018 0:23,12 days 09:53:21.000000000,12.0,949 days 22:22:03.034922000,2.0,42,54.14,76.25,89.63,95.81,7.0,26.19,88.1,45.24,14.29,7.14,4.76,2.38,0.0,0.0,7.14,4.76,9.52,9.52,4.76,4.76,0.0,19.05,7.14,2.38,0.0,0.0,0.0,4.76,4.76,0.0,0.0,11.9,0.0,11.9,0.0,2.38,0.0,0.0,7.14,2.38,2.38,0.0,2.38,14.29,4.76,4.76,2.38,2.38,9.52,7.14,0.0,21.43,2.38,16.67,2.38,4.76,11.9,21.43,7.14,7.14,0.0,4.76,2.38,0.0
44,1836174450.0,John Henry Gundling,GundlingJh,"Washington, DC Area","#2A, 1A, Strict Constitutionalist. BTW NRA Life Member. Profile under my review.",1946.0,3135.0,2.0,9/8/2013 0:23,15043.0,,12966.0,en,backer,"Someone Had to be Supplying the Money. Did'nt @RealJamesWoods call out the Hoggs about wearing nazi-like armbands to their cheauffered rallies? Since soros started out a nazi, the similarity is unmistakable in my mind.",Strong Agreement,3.0,100.0,9.74e+17,1836174450.0,3/14/2018 0:21,27 days 09:51:24.000000000,27.0,1887 days 21:59:41.034922000,5.0,43,92.84,87.75,93.79,69.6,14.33,16.28,83.72,48.84,9.3,6.98,0.0,2.33,0.0,4.65,2.33,11.63,13.95,11.63,2.33,0.0,2.33,16.28,2.33,0.0,0.0,0.0,2.33,2.33,2.33,0.0,0.0,13.95,0.0,11.63,2.33,0.0,0.0,2.33,4.65,2.33,0.0,0.0,0.0,13.95,0.0,0.0,11.63,2.33,0.0,13.95,0.0,25.58,2.33,16.28,6.98,4.65,0.0,27.91,2.33,0.0,0.0,11.63,4.65,4.65
45,576874084.0,racso,76overdue,"Wenatchee, WA","self titled professional cultural expositor                                                             please follow and retweet, super appreciated",74.0,260.0,0.0,5/11/2012 0:05,3083.0,,2439.0,en,backer,@justinbieber should we vote for a satanic world government?,Neutral,4.0,102.0,9.7e+17,576874084.0,3/4/2018 0:01,17 days 09:31:34.000000000,17.0,2372 days 22:17:48.034922000,6.0,35,99.0,71.61,26.0,25.77,11.67,28.57,65.71,51.43,8.57,5.71,2.86,0.0,0.0,2.86,2.86,11.43,22.86,8.57,2.86,0.0,0.0,14.29,2.86,5.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,0.0,5.71,0.0,2.86,0.0,2.86,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,5.71,5.71,0.0,14.29,0.0,8.57,5.71,0.0,0.0,20.0,5.71,2.86,2.86,0.0,2.86,2.86
46,3464467516.0,Shirley Armi Beatty,shirleyann6815,"Fort Worth, TX","Nurse, Wife, Canadian, County Girl, Political Junkie, Bird Nerd, Fort-Worth fan, Cottager, Country Music lover-  hater of haters",96.0,282.0,4.0,8/28/2015 0:03,4096.0,,2031.0,en,backer,Buzzfeed confirms- lol,Strong Agreement,3.0,111.0,9.7e+17,3464467516.0,3/2/2018 0:12,15 days 09:42:08.000000000,15.0,1168 days 22:19:46.034922000,3.0,9,92.84,98.62,1.0,25.77,9.0,33.33,77.78,44.44,11.11,11.11,0.0,0.0,0.0,0.0,0.0,11.11,11.11,11.11,0.0,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,0.0,11.11,0.0,0.0,0.0,0.0,11.11,0.0,11.11,0.0,11.11,0.0,22.22,0.0,0.0,11.11,0.0,0.0,11.11
47,1677163424.0,Hyeon,hyeoncsyu,,,5.0,36.0,0.0,8/17/2013 0:02,679.0,,1182.0,en,backer,George Soros' little puppets... this is what it looks like.,Neutral,3.0,113.0,9.69e+17,1677163424.0,3/2/2018 0:01,15 days 09:31:55.000000000,15.0,1909 days 22:20:40.034922000,5.0,3,92.84,50.0,1.0,99.0,3.0,66.67,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,33.33,0.0,0.0,0.0,0.0,0.0,0.0
48,50943752.0,Michael,MikeTiner,"Ocean Shores, WA",#Christian #Biblical Values #anti-islam #anti-Luciferian Global Elitism #anti-liberal #anti-abortion  #anti-LGBT. Jesus is King & will Restore Divine Order Soon,1729.0,2582.0,8.0,6/26/2009 0:06,1294.0,,8534.0,en,backer,"From 1776 until 1999, 223 years, NO SCHOOL SHOOTINGS, despite the presence of Guns & Mentally Ill people. WHY NOW? Deep State Cabal NWO agenda to disarm America Targeting mentally Ill to Kill;",Weak Agreement,3.0,116.0,9.69e+17,50943752.0,3/1/2018 0:23,14 days 09:53:11.000000000,14.0,3422 days 22:17:24.034922000,9.0,10,24.86,50.0,3.37,25.77,5.0,10.0,70.0,50.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,10.0,10.0,0.0,0.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,50.0,40.0,0.0,0.0,0.0,10.0,0.0
49,8.98e+17,Kimberley Kogiones,kogiones,,,4.0,33.0,0.0,8/17/2017 0:15,287.0,,1152.0,en,backer,The DNC and Soros probably fund them. It smacks of the paid protwsts.,Neutral,3.0,119.0,9.69e+17,8.98e+17,3/1/2018 0:22,14 days 09:52:41.000000000,14.0,448 days 22:07:29.034922000,1.0,32,98.29,37.72,18.52,1.42,10.67,21.88,53.12,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,18.75,0.0,6.25,3.12,3.12,0.0,3.12,0.0,3.12,9.38,0.0,3.12,0.0,3.12,3.12,3.12,0.0,6.25,0.0,3.12,0.0,0.0,0.0,3.12,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,12.5,0.0,3.12,9.38,3.12,0.0,21.88,3.12,9.38,3.12,0.0,0.0,3.12
50,231584820.0,Cheese!,craigmair1138,Glorious NE Scotland,OVD is a dark temptress sent to lure good men to oblivion. I may retweet because you're an idiot.,491.0,934.0,21.0,12/28/2010 0:23,1252.0,,21969.0,en,backer,"Like minded individuals and organisations will throw their weight behind this,it won't make an ounce of difference against a raft of elected officials on the NRA payroll, sorry, recipients of donations. $30m alone for the POTUS isn't it?
You keep crying foul and counting the cash",Strong Disagreement,3.0,120.0,9.69e+17,231584820.0,3/1/2018 0:22,14 days 09:52:30.000000000,14.0,2872 days 22:00:19.034922000,7.0,13,82.0,77.92,1.0,25.77,6.5,15.38,69.23,53.85,15.38,7.69,0.0,0.0,0.0,7.69,7.69,15.38,7.69,0.0,7.69,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,15.38,0.0,0.0,0.0,0.0,0.0
51,7.24e+17,Tommy,tmstrausser,"New Jersey, USA",I'm a ruin,37.0,119.0,1.0,4/24/2016 0:14,1184.0,,351.0,en,backer,Why do they all look like Sally Kohn?,Neutral,3.0,121.0,9.69e+17,7.24e+17,3/1/2018 0:22,14 days 09:52:21.000000000,14.0,928 days 22:09:01.034922000,2.0,47,94.68,41.59,8.51,1.0,15.67,21.28,76.6,48.94,10.64,4.26,0.0,2.13,0.0,2.13,6.38,10.64,17.02,6.38,0.0,4.26,4.26,14.89,6.38,4.26,0.0,0.0,0.0,6.38,0.0,6.38,0.0,6.38,0.0,8.51,0.0,2.13,0.0,0.0,0.0,6.38,2.13,0.0,2.13,6.38,2.13,0.0,4.26,0.0,0.0,8.51,4.26,6.38,2.13,4.26,0.0,2.13,0.0,17.02,2.13,6.38,2.13,0.0,4.26,2.13
52,42761868.0,LisaLadd,rzvsrm,N.C.,Love the outdoors - camping & horseback riding,214.0,482.0,1.0,5/27/2009 0:00,8739.0,,15967.0,en,backer,I wouldnât be surprised if the cause of this party was born in the same living room by their parents.,Neutral,5.0,125.0,9.69e+17,42761868.0,3/1/2018 0:22,14 days 09:52:10.000000000,14.0,3452 days 22:23:24.034922000,9.0,8,37.39,89.42,1.0,25.77,8.0,0.0,75.0,50.0,12.5,12.5,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,12.5,0.0,0.0,25.0,0.0,12.5,12.5,0.0,12.5,0.0,0.0,0.0,0.0,12.5,0.0,25.0,0.0,12.5,0.0,0.0,12.5,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,0.0,0.0,0.0
