screen_name,text,stance,count
CheryleWharton,"@JacobAWohl appreciate you bringing this to my attention.  Please ask Soros to send me a check.  A friend and I went to a March but missed the check,  I am sure the 200 other people with us also missed their checks.",Weak Disagreement,1
Chris464209,"Well well well, not surprised, Soros has his hand in anything that will bring the downfall of Americaalong with our corrupt media.",Neutral,2
Chris464209,"Well well well, not surprised, Soros has his hand in anything that will bring the downfall of Americaalong with our corrupt media.",Strong Agreement,2
Chris464209,"Well well well, not surprised, Soros has his hand in anything that will bring the downfall of Americaalong with our corrupt media.",Weak Agreement,1
ChrisAGilbert,Bull fucking shit. Because not just anyone can take out a Craigslist ad. You probably did that yourself. You're a fucking garbage heap.,Strong Disagreement,5
ChristinaC40,This kid was a little too calm,Neutral,1
ChristinaC40,This kid was a little too calm,Weak Agreement,4
Chuck_Morgan3,Holy Shit!! @JacobAWohl is a super sleuth!! Nothing gets by this guy!! From a failed hedge fund manager to secret agent man in one presidential term.,Strong Agreement,1
Chuck_Morgan3,Holy Shit!! @JacobAWohl is a super sleuth!! Nothing gets by this guy!! From a failed hedge fund manager to secret agent man in one presidential term.,Strong Disagreement,3
Chuck_Morgan3,Holy Shit!! @JacobAWohl is a super sleuth!! Nothing gets by this guy!! From a failed hedge fund manager to secret agent man in one presidential term.,Weak Agreement,1
Chuck_Morgan3,Holy Shit!! @JacobAWohl is a super sleuth!! Nothing gets by this guy!! From a failed hedge fund manager to secret agent man in one presidential term.,Weak Disagreement,3
CindyKayHogan1,I got suspended for sharing his practice flubbed video. I canât believe I would see the Orwellian 1984 censorship in my lifetime.,Strong Agreement,4
CindyKayHogan1,I got suspended for sharing his practice flubbed video. I canât believe I would see the Orwellian 1984 censorship in my lifetime.,Strong Disagreement,1
CitizenChump,There is video of this kid floating around twitter that appears to show him being coached off camera for his spontaneous interview of TV. Real Wag the Dog stuff!,Strong Agreement,3
CitizenChump,There is video of this kid floating around twitter that appears to show him being coached off camera for his spontaneous interview of TV. Real Wag the Dog stuff!,Weak Agreement,2
Cocoabitter,This is why this event occurred in Broward county- very leftist area. Perfect to carry out their agenda.,Neutral,2
Cocoabitter,This is why this event occurred in Broward county- very leftist area. Perfect to carry out their agenda.,Strong Agreement,2
Cocoabitter,This is why this event occurred in Broward county- very leftist area. Perfect to carry out their agenda.,Strong Disagreement,1
CodyGilbert3,FBI screwed up. Kid is trying to deflect from FBI's multiple lapses.,Strong Agreement,4
CodyGilbert3,FBI screwed up. Kid is trying to deflect from FBI's multiple lapses.,Weak Agreement,1
Col42239925Hope,You have to be kidding. Politics/Soros taking advantage of a disaster at a school. This is about the lowest that anyone could stoop. Just makes my stomach flip,Strong Agreement,3
Col42239925Hope,You have to be kidding. Politics/Soros taking advantage of a disaster at a school. This is about the lowest that anyone could stoop. Just makes my stomach flip,Strong Disagreement,1
Col42239925Hope,You have to be kidding. Politics/Soros taking advantage of a disaster at a school. This is about the lowest that anyone could stoop. Just makes my stomach flip,Weak Disagreement,1
CommonGOPvoter,I KNEW IT WAS STAGED!,Neutral,2
CommonGOPvoter,I KNEW IT WAS STAGED!,Strong Agreement,4
CommonGOPvoter,I KNEW IT WAS STAGED!,Weak Disagreement,2
ComradCovfefe45,I donât have to go to Craigslist anymore! I signed up for Sorosâ direct payments through PayPal!,Neutral,2
ComradCovfefe45,I donât have to go to Craigslist anymore! I signed up for Sorosâ direct payments through PayPal!,Strong Agreement,1
ComradCovfefe45,I donât have to go to Craigslist anymore! I signed up for Sorosâ direct payments through PayPal!,Strong Disagreement,1
ComradCovfefe45,I donât have to go to Craigslist anymore! I signed up for Sorosâ direct payments through PayPal!,Weak Disagreement,4
Couch_Potato17,Never let a good crisis go to waste per the Rahmfather,Neutral,2
Couch_Potato17,Never let a good crisis go to waste per the Rahmfather,Strong Agreement,3
Couch_Potato17,Never let a good crisis go to waste per the Rahmfather,Weak Agreement,1
Couch_Potato17,Never let a good crisis go to waste per the Rahmfather,Weak Disagreement,2
CrDavid19,"I don't know about this one, there are too may edits and cuts for my liking.  While I think he's a wee fraud, this video isn't ""right"".  Pity we can't get the raw, uncut version.",Neutral,1
CrDavid19,"I don't know about this one, there are too may edits and cuts for my liking.  While I think he's a wee fraud, this video isn't ""right"".  Pity we can't get the raw, uncut version.",Strong Agreement,1
CrDavid19,"I don't know about this one, there are too may edits and cuts for my liking.  While I think he's a wee fraud, this video isn't ""right"".  Pity we can't get the raw, uncut version.",Weak Agreement,6
CraigCr97665875,Open proof of Demented Democrat CORRUPTS DIRTYâS OUT RIGHT ATTACKING AMERICA! I believe all good Americans have come to the point of revolution taking up our right to bear arms to protect American Constitution and Bill of Rights! Demented Democrats Enemy!,Strong Agreement,8
CraigForreste12,@Shmosephine,Neutral,4
CraigForreste12,@Shmosephine,Weak Disagreement,1
CraigNoice,"They need be dropped into USMC,boot camp for 90 days and get a taste of life! Odds on that 90% wouldn't make it a week!",Neutral,2
CraigNoice,"They need be dropped into USMC,boot camp for 90 days and get a taste of life! Odds on that 90% wouldn't make it a week!",Weak Agreement,1
CraigNoice,"They need be dropped into USMC,boot camp for 90 days and get a taste of life! Odds on that 90% wouldn't make it a week!",Weak Disagreement,2
CreoleCoudrain,The real crisis actor is colton haab?,Neutral,5
CreoleCoudrain,The real crisis actor is colton haab?,Weak Agreement,1
CreoleCoudrain,The real crisis actor is colton haab?,Weak Disagreement,2
Crutnacker,"Man, your head is going to explode when you see whoâs backing gun nuts.",Neutral,3
Crutnacker,"Man, your head is going to explode when you see whoâs backing gun nuts.",Weak Disagreement,2
CubsRSpiritual,Does this really shock anyone ? The Liberal media actually wants to script an event & control its participants with its own propaganda? #Liberals #CNNTownHall #ParklandStudentsSpeak #GunControlNow,Strong Agreement,3
CubsRSpiritual,Does this really shock anyone ? The Liberal media actually wants to script an event & control its participants with its own propaganda? #Liberals #CNNTownHall #ParklandStudentsSpeak #GunControlNow,Weak Agreement,1
CubsRSpiritual,Does this really shock anyone ? The Liberal media actually wants to script an event & control its participants with its own propaganda? #Liberals #CNNTownHall #ParklandStudentsSpeak #GunControlNow,Weak Disagreement,1
CuttleBoogie,Everyone saying fake news...did you forget what Trump said about his inaugural crowd?,Neutral,3
CuttleBoogie,Everyone saying fake news...did you forget what Trump said about his inaugural crowd?,Weak Agreement,2
CynthiaMcGrath6,"There s hope yet. This critical & logical thinker who can stand on his own two feet, will go far. Go JrROTC!",Strong Agreement,3
CynthiaMcGrath6,"Thereâs hope yet. This critical & logical thinker who can stand on his own two feet, will go far. Go JrROTC!",Strong Agreement,2
CynthiaMcGrath6,"Thereâs hope yet. This critical & logical thinker who can stand on his own two feet, will go far. Go JrROTC!",Weak Agreement,2
CynthiaMcGrath6,"Thereâs hope yet. This critical & logical thinker who can stand on his own two feet, will go far. Go JrROTC!",Weak Disagreement,1
DBHnBuckhead2,"CNN is a total Dumpster Fire...
#CNNStalkers #CNNDoxing",Strong Agreement,4
DBHnBuckhead2,"CNN is a total Dumpster Fire...
#CNNStalkers #CNNDoxing",Weak Agreement,1
DBHnBuckhead2,"CNN is a total Dumpster Fire...
#CNNStalkers #CNNDoxing",Weak Disagreement,3
DD733,"To sell T-shirts, Zippy",Neutral,3
DD733,"To sell T-shirts, Zippy",Strong Disagreement,2
DD733,"To sell T-shirts, Zippy",Weak Disagreement,3
DFusit,@CNN this is your go to child right?,Neutral,2
DFusit,@CNN this is your go to child right?,Strong Agreement,3
DFusit,@CNN this is your go to child right?,Weak Agreement,3
DRADAIV,@davidhogg111 how much you were paid?,Neutral,1
DRADAIV,@davidhogg111 how much you were paid?,Strong Agreement,4
DRADAIV,@davidhogg111 how much you were paid?,Strong Disagreement,1
DRADAIV,@davidhogg111 how much you were paid?,Weak Agreement,1
DRADAIV,@davidhogg111 how much you were paid?,Weak Disagreement,1
DTNCA,It all came together just a little too quickly and the presence of professional organizing is obvious hardly spontaneous grassroots movement,Strong Agreement,5
DallasDrilling,Interesting that he's the only one who says he was forced to do this. When you get 6 more kids saying the same thing....call me.,Neutral,5
DallasDrilling,Interesting that he's the only one who says he was forced to do this. When you get 6 more kids saying the same thing....call me.,Strong Agreement,1
DallasDrilling,Interesting that he's the only one who says he was forced to do this. When you get 6 more kids saying the same thing....call me.,Weak Agreement,1
DallasDrilling,Interesting that he's the only one who says he was forced to do this. When you get 6 more kids saying the same thing....call me.,Weak Disagreement,1
DavidDMiller5,CNN = Communist News Network,Neutral,5
DavidDMiller5,CNN = Communist News Network,Strong Agreement,1
DavidDMiller5,CNN = Communist News Network,Weak Agreement,2
DawnPisturino,Kids aren't smart enough to do this on their own.,Neutral,1
DawnPisturino,Kids aren't smart enough to do this on their own.,Weak Agreement,4
Dcdave11,"Its a lie, fake news prove it, have him on your show, he was invited on CNN to discuss it. Sorry you flunked the ratings last night get used to it.",Strong Disagreement,3
Dcdave11,"Its a lie, fake news prove it, have him on your show, he was invited on CNN to discuss it. Sorry you flunked the ratings last night get used to it.",Weak Agreement,1
Dcdave11,"Its a lie, fake news prove it, have him on your show, he was invited on CNN to discuss it. Sorry you flunked the ratings last night get used to it.",Weak Disagreement,1
Debleespecial,I've saved it everywhere. It's in good hands. He says he doesn't care... CNN seems to.,Neutral,1
Debleespecial,I've saved it everywhere. It's in good hands. He says he doesn't care... CNN seems to.,Strong Agreement,3
Debleespecial,I've saved it everywhere. It's in good hands. He says he doesn't care... CNN seems to.,Weak Agreement,3
Debleespecial,I've saved it everywhere. It's in good hands. He says he doesn't care... CNN seems to.,Weak Disagreement,1
Deblovscats,ummmm......NOT! LOL,Strong Disagreement,3
Deblovscats,ummmm......NOT! LOL,Weak Disagreement,2
Deborahw37,"I do indeed know what to do and I just did it, reported you for targetted harassment because there is not a category for ""Terrible excuse for a human being""",Neutral,3
Deborahw37,"I do indeed know what to do and I just did it, reported you for targetted harassment because there is not a category for ""Terrible excuse for a human being""",Strong Disagreement,2
