stance,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow
Strong Agreement,0.018574996509625675,0.0792208926543803,0.9429831469522759,0.01751590866327436,4.0,0.001959614699881866,0.008397194709732094,0.3960733550055599,1.0,89015.0,0.7857142857142857,2.0,0.2181818181818181,0.2842574273351671,10.0,0.003922085521894127,0.06215316315205328,1.0,0.0
Strong Agreement,0.01253742456913268,0.062039105099634416,0.8127514078841512,0.010189809469803936,1.0,0.0016294869868704804,0.0073902713407409315,0.3596014404541628,1.0,57331.0,0.9444444444444444,2.0,0.326984126984127,0.2609369732078917,10.0,0.002464406877382893,0.039955604883462816,0.0,0.0
Neutral,0.02756309821137707,0.12057197759005778,0.9193832143226741,0.0253410498302674,1.0,0.001070289242296626,0.011530726138867329,0.4000191014748736,1.0,91675.0,0.8620689655172413,2.0,0.19661222020568664,0.2884376836195077,10.0,0.004539016188674624,0.06437291897891233,1.0,0.0
Strong Agreement,0.007005569086142438,0.021598891980584702,1.3044482957827843,0.009138402655407062,1.0,0.0019014130146658575,0.0023627020784202143,0.3453910596749895,1.0,6836.0,0.8333333333333334,2.0,0.30303030303030304,0.239679378649204,5.0,0.0009782588873362326,0.013318534961154274,1.0,0.0
Neutral,0.006993158866326421,0.041400995720150234,0.679324894514768,0.004750626909192209,2.0,0.0009867198689664878,0.0033449589081884982,0.3869097475019279,1.0,7111.0,1.0769230769230769,2.0,0.4615384615384616,0.2622940005574127,6.0,0.001085197655773662,0.014428412874583798,1.0,0.0
Strong Agreement,0.006993158866326421,0.041400995720150234,0.679324894514768,0.004750626909192209,2.0,0.0009867198689664878,0.0033449589081884982,0.3869097475019279,1.0,7111.0,1.0769230769230769,2.0,0.4615384615384616,0.2622940005574127,6.0,0.001085197655773662,0.014428412874583798,1.0,0.0
Strong Agreement,0.03184462404790345,0.13433487640841996,0.9533717258034552,0.030359764186111925,4.0,0.001600518184382742,0.012934076031083364,0.39903723657381385,1.0,172493.0,0.9242424242424242,2.0,0.20792540792540792,0.2920163149299235,10.0,0.004903304957874739,0.0732519422863485,1.0,0.0
Neutral,0.0621472782836666,0.23460564241418466,1.0653653866609936,0.06620955915860684,4.0,0.0013742941596463836,0.01801890690231434,0.4020809884079157,1.0,287465.0,0.9210526315789472,2.0,0.2814035087719298,0.2974285802445472,12.0,0.004899092876720799,0.08435072142064373,1.0,0.0
Weak Agreement,0.0012596373113258768,0.004292327464656926,1.180232558139535,0.0014866649662741455,3.0,0.0009122566949992543,0.0004210930624477488,0.3618703642814245,1.0,104.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Weak Agreement,0.020473760141476505,0.09032604219956827,0.9115899986185936,0.018663674979085984,1.0,0.0011975118402261411,0.010104471603087192,0.3984164701820805,1.0,78766.0,1.0384615384615383,2.0,0.2352941176470588,0.28867352800513285,10.0,0.004000708717830193,0.057713651498335176,1.0,0.0
Strong Agreement,0.01516218606022059,0.05935640043422383,1.027328147992432,0.01557654052476309,4.0,0.004411772208385938,0.005571114073053479,0.3565031650348216,1.0,88206.0,1.0487804878048779,2.0,0.4207317073170732,0.26665236008329113,11.0,0.0026647994907507038,0.04550499445061043,1.0,0.0
Neutral,0.005277445976761864,0.027101555968705938,0.7831491712707183,0.0041330274431270395,3.0,0.2,1.3214217440828935e-05,0.3323382339190158,1.0,21.0,1.2,2.0,0.2,0.2545405369504524,4.0,0.001413030131513987,0.016648168701442843,0.0,0.0
Strong Agreement,0.0361757907636939,0.1506806583232472,0.9655515071215636,0.034929589293198976,4.0,0.0015766627692309222,0.013229193553928544,0.4004433188918055,1.0,177765.0,0.7183098591549296,2.0,0.2655935613682093,0.2861002631687824,12.0,0.0048125902487146715,0.07880133185349612,1.0,0.0
Weak Agreement,0.011522889099173171,0.05271826609934742,0.8790532544378699,0.01012923316315483,4.0,0.003097572980416809,0.004047955276040597,0.3869109344751484,1.0,32694.0,0.7894736842105263,0.0,0.456140350877193,0.2648520065643492,8.0,0.0013878010345689251,0.021087680355160933,1.0,0.0
Neutral,0.06381024773901307,0.13698014798547598,1.873474221169612,0.11954685418548752,1.0,0.00028139639501737135,0.021954981804022587,0.3961959822730383,1.0,87385.0,1.0897435897435896,2.0,0.10789210789210787,0.2815372605664095,8.0,0.0058221609477116295,0.08657047724750278,1.0,0.0
Strong Disagreement,0.002376557094767541,0.03513719226881948,0.2720170454545455,0.0006464640392727048,3.0,0.0,0.0029652703937220136,0.3335601015670519,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Strong Disagreement,0.0002047686269643051,0.005265587761875647,0.15639810426540285,3.202542507024677e-05,0.0,0.0,0.0004017122102011997,0.3331776645230238,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0
Strong Agreement,0.0066922110357879715,0.02207304443307588,1.2193329564725834,0.008160033467605797,1.0,0.0018379154641737663,0.0018367762242752226,0.3361374677628845,1.0,3993.0,1.2222222222222223,2.0,0.3055555555555556,0.22190303252688715,5.0,0.0007652552715569104,0.009988901220865706,1.0,0.0
Strong Agreement,0.0009648945906954377,0.00524063236963927,0.7404761904761905,0.0007144814707292407,2.0,0.0034703954958696754,0.0004105216884950857,0.3304111436222179,1.0,376.0,2.0,2.0,0.0,0.1992368649832265,2.0,0.0004339237341892983,0.0033296337402885685,1.0,0.0
Strong Agreement,0.01041527698059352,0.06207653818798897,0.6747738693467337,0.007027956748513054,1.0,0.002769643186106047,0.004584452504138253,0.3553361200661631,1.0,37496.0,1.170731707317073,2.0,0.19146341463414634,0.2668539113758711,7.0,0.00311173984360112,0.04550499445061043,0.0,0.0
Strong Agreement,0.001191381102337775,0.0011729034351097413,4.085106382978723,0.0048669185457202715,2.0,0.002958776912026334,0.00040435505368936547,0.3638462659114431,1.0,311.0,1.0,-999.0,1.0,0.2364686702948945,3.0,0.00039117567474327656,0.002219755826859045,1.0,0.0
Strong Disagreement,0.00017374307742425886,0.004017818150056775,0.17391304347826084,3.0216187378131976e-05,0.0,0.0,0.00034268870563216377,0.33230262384303755,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Weak Agreement,0.00032887082512449,0.0032192455984926946,0.4108527131782946,0.00013511747078758115,0.0,0.0,0.00033211733167950064,0.3248363971914401,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.004771729519259109,0.03868085796638509,0.4961290322580645,0.002367393548587261,4.0,0.0048493803097544325,0.0030824364550306967,0.3792508600758684,1.0,29677.0,0.7272727272727273,2.0,0.42857142857142855,0.27304541744027644,8.0,0.0017069736577362865,0.0244173140954495,1.0,0.0
Weak Agreement,0.01259016800335076,0.062388480590943686,0.8116,0.010218180351519477,4.0,0.003186251305891752,0.005468924124844403,0.3535615347007208,1.0,61388.0,1.0689655172413792,2.0,0.3866995073891626,0.2603596790193787,10.0,0.002014768126163363,0.032186459489456164,1.0,0.0
Neutral,0.0012534322014178675,0.011317270379197185,0.4454244762954796,0.0005583093818884436,1.0,0.005213443335332648,0.0008844716207061502,0.33943258131658594,1.0,2625.0,0.875,2.0,0.2857142857142857,0.22984877913429524,5.0,0.0010457115384788,0.00887902330743618,1.0,0.0
Strong Agreement,0.01204722088639995,0.049798485207691257,0.9729391130042596,0.011721212403380359,1.0,0.00170601123762417,0.004656690226148117,0.3926938478965027,1.0,23830.0,1.0294117647058822,2.0,0.2352941176470588,0.28108895282665397,7.0,0.002459911541249945,0.03773584905660377,1.0,0.0
Neutral,0.001365124179762034,0.005402842419175722,1.0161662817551964,0.0013871931618828985,2.0,0.0021353084936899967,0.0006104968457662969,0.3363279021827416,1.0,512.0,2.0,2.0,1.0,0.2168597817876397,3.0,0.00036000844708498187,0.002219755826859045,1.0,0.0
Strong Agreement,0.0011696632176597427,0.0004991078447275496,9.425,0.011024075826443077,3.0,0.0021051209600252163,0.00037175998400198736,0.3279957560049796,1.0,187.0,0.0,-2.0,1.0,0.2139683180304712,3.0,0.00036745077709778734,0.002219755826859045,0.0,0.0
Neutral,0.014361726882087396,0.056723606553286,1.0182578090629124,0.014623940549314244,4.0,0.003010134836352752,0.00468047581754161,0.35044870179514803,1.0,42477.0,0.8214285714285714,2.0,0.3888888888888889,0.24636966137493194,9.0,0.001884311506597061,0.03107658157602664,1.0,0.0
Strong Agreement,0.00014271752788421268,0.003406411040265525,0.1684981684981685,2.4047642061076125e-05,2.0,0.001621528376746593,0.00030040320982151116,0.3665907265424323,1.0,94.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Weak Agreement,0.0022896855560554114,0.003356500255792771,2.7434944237918217,0.0062817395552746975,1.0,0.004432313592795507,0.0011875176740158274,0.33916938169197536,1.0,4024.0,0.9,2.0,0.2888888888888889,0.23505174750351365,5.0,0.0008330243743577032,0.011098779134295227,1.0,0.0
Strong Disagreement,0.001734328219288584,0.03747052144292078,0.18614718614718606,0.00032284031787622986,0.0,0.0,0.0030824364550306967,0.3334844453335313,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0
Strong Disagreement,0.000518126677318772,0.0027700485382379,0.7522522522522522,0.00038976195996502216,0.0,0.0,0.00034885534043788396,0.3294663785172268,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Weak Agreement,0.004917549602097327,0.005465230899766667,3.618721461187216,0.017795242281562245,3.0,3.304938404210492e-06,0.0016790865628146636,0.3309116546243647,1.0,6.0,-2.0,-2.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,0.0,0.0
Neutral,0.0010269456897755301,0.0031818125101381284,1.2980392156862746,0.0013330157777086296,3.0,0.0,0.00043871201903552073,0.3232084593864733,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.02964181003056017,0.13109067541769087,0.9093851132686084,0.02695582077212753,0.0,0.0001406437930990705,0.012989575744334843,0.3475667827015071,1.0,15288.0,-0.15384615384615385,0.0,0.05128205128205128,0.1690032191241156,3.0,0.005230180305451335,0.014428412874583798,0.0,1.0
Strong Disagreement,7.446131889611094e-05,0.00047415245249117206,0.631578947368421,4.702820140807006e-05,3.0,0.0,5.285686976331575e-05,0.30122544893575914,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,0.0007942540682251834,0.006438491196985389,0.4961240310077519,0.000394048529972184,0.0,0.0,0.0005294496454625461,0.3313238139158367,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Disagreement,0.0008376898375812481,0.0012352919157006847,2.727272727272727,0.002284608647948859,3.0,0.0,0.00030568889679784267,0.3237584621015149,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Neutral,0.027212509501574545,0.12265575284179528,0.8922685656154629,0.024280866819767072,3.0,3.3296314306108282e-06,0.008850001894037833,0.33625128416237443,1.0,168.0,2.0,2.0,0.0,0.1992368649832265,2.0,0.00030285107558713397,0.0011098779134295226,1.0,0.0
Neutral,0.04271287405178164,0.18520644348227544,0.9275079161894496,0.0396165288062304,4.0,0.0013932417591250937,0.016494867157472066,0.4006597250764943,1.0,244214.0,0.8333333333333334,2.0,0.3389277389277389,0.28266431124922137,11.0,0.004232084570346052,0.0732519422863485,1.0,0.0
Weak Agreement,0.006074802599941052,0.022884094680758145,1.0676117775354417,0.006485530801899989,3.0,0.00027595656787373794,0.002550343966079985,0.33921823799590345,1.0,1156.0,0.7142857142857143,0.0,0.2857142857142857,0.21178627759464755,4.0,0.0008178628327159671,0.00776914539400666,1.0,0.0
Strong Disagreement,0.04741634736205265,0.1338357685636924,1.4248554913294798,0.06756144291760681,3.0,6.139063489758268e-05,0.015530229284291557,0.3397450962622554,1.0,9539.0,-0.1,-2.0,0.1111111111111111,0.16551698300528714,3.0,0.0037620330998139467,0.011098779134295227,0.0,1.0
Neutral,0.008445154584800583,0.062188837453052676,0.5461476725521669,0.0046123015208321,4.0,0.002872092198032243,0.005084830871230975,0.38976287414676597,1.0,47835.0,0.6521739130434783,-999.0,0.5019762845849802,0.2771175233518662,10.0,0.0016804850357187392,0.025527192008879027,1.0,1.0
Strong Agreement,0.00017374307742425886,0.0017343997604282347,0.4028776978417266,6.999721104862228e-05,3.0,0.0,0.0001506420788254499,0.32482477731301485,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.031379240804802755,0.14288209824937925,0.8832416382848659,0.0277154520565693,1.0,0.0014118657077937487,0.01277902921311097,0.4049733415803877,1.0,148535.0,0.9240506329113924,2.0,0.19117169750081145,0.28820222428594083,10.0,0.005877904716138266,0.0876803551609323,1.0,0.0
Weak Disagreement,0.0017467384391046026,0.01980210373956553,0.35475740390674226,0.000619668393960864,3.0,0.0,0.0015249206926716589,0.33304432158497993,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Agreement,0.002748863689248096,0.016857367455672984,0.6558105107327905,0.0018027336999806168,2.0,0.0009220924500593287,0.001737229119554311,0.3746123331852714,1.0,1792.0,1.2,2.0,0.2,0.2519969484298911,3.0,0.0007578926866253844,0.005549389567147614,1.0,0.0
Neutral,0.008805050959465118,0.060916112448997424,0.5813191315034821,0.005118544576600164,1.0,0.0015251865651354484,0.004627618947778293,0.3476081879694786,1.0,21039.0,0.5769230769230769,-999.0,0.26461538461538464,0.25163772255900035,7.0,0.0019490429440282976,0.028856825749167588,1.0,0.0
Strong Disagreement,0.0001768456323782635,0.0035062326092110355,0.202846975088968,3.5872601585626405e-05,0.0,0.0,0.0002924746793570138,0.33095005498734986,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.0003195631602624761,0.003431366432501903,0.37454545454545457,0.00011969092911649106,0.0,0.0,0.00033035543602072344,0.33246575331770645,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0
Strong Disagreement,0.0025037618478817307,0.014149707398026031,0.7116402116402116,0.0017817776113232425,0.0,0.0002093759095646296,0.00128618383090735,0.3341079656922027,1.0,223.0,0.0,0.0,0.0,0.14890245666397195,2.0,0.0005191688538653955,0.0011098779134295226,1.0,0.0
Strong Agreement,0.005292958751531887,0.018803888050110427,1.1320504313205042,0.00599189623763331,1.0,0.001493778537917183,0.0022243932692062045,0.3760531336215156,1.0,4760.0,0.4444444444444444,-999.0,0.4444444444444444,0.25564643356283673,5.0,0.0008360468116344334,0.009988901220865706,1.0,0.0
Strong Agreement,0.019347532693172832,0.08347578703068266,0.932137518684604,0.018034561117283368,1.0,0.001220205857185959,0.009374165852524048,0.3968743590140452,1.0,69076.0,0.875,2.0,0.20301418439716312,0.2865647116479525,8.0,0.004178115877393491,0.0532741398446171,1.0,0.0
Strong Agreement,0.00017994818733226808,0.0004242416680184171,1.7058823529411764,0.00030697043721386916,2.0,0.01087275933000294,7.311866983925345e-05,0.3550096006718526,1.0,37.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0
Strong Agreement,0.014392752431627447,0.043547159452478695,1.3292263610315187,0.01913122593991969,1.0,0.0012731978156579776,0.005682113499556443,0.3516382717616652,1.0,26480.0,0.875,2.0,0.2116935483870968,0.25074412269195845,7.0,0.0023983845293827693,0.03551609322974473,1.0,0.0
Strong Agreement,0.0033755797899570296,0.0304705339206169,0.4455364455364456,0.0015039438212421164,1.0,0.0014203125911404636,0.0027591286016450823,0.3811543880767744,1.0,6964.0,0.6666666666666666,-999.0,0.5,0.2582646121070062,5.0,0.00084061240289698,0.009988901220865706,1.0,0.0
Weak Agreement,0.014138342925399066,0.05016033839511873,1.1335820895522388,0.016026972316179985,3.0,0.0003637395785402112,0.004691928139323662,0.3456527449072484,1.0,5158.0,1.1111111111111112,2.0,0.25,0.24281136502770115,4.0,0.0008666095397078603,0.009988901220865706,1.0,0.0
Strong Agreement,0.014138342925399066,0.05016033839511873,1.1335820895522388,0.016026972316179985,3.0,0.0003637395785402112,0.004691928139323662,0.3456527449072484,1.0,5158.0,1.1111111111111112,2.0,0.25,0.24281136502770115,4.0,0.0008666095397078603,0.009988901220865706,1.0,0.0
Strong Agreement,0.0003971270341125917,0.003381455648029148,0.4723247232472325,0.0001875729164812241,3.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.01069140437149993,0.06110327789077025,0.7036961404941801,0.0075234999926871065,1.0,0.0019596073380661466,0.005212568306492322,0.39454243720003424,1.0,34298.0,1.0277777777777777,2.0,0.25396825396825395,0.2736804067831609,7.0,0.002669383716466809,0.039955604883462816,1.0,0.0
Weak Agreement,0.017064052247025424,0.050921477858328235,1.3477088948787062,0.022997374995991138,1.0,0.0017831578879496774,0.00523899674137398,0.35157804066835674,1.0,31527.0,0.5925925925925926,0.0,0.26495726495726496,0.2592127200809673,7.0,0.0020513610264603684,0.02996670366259712,1.0,0.0
Strong Agreement,9.61792035741433e-05,0.0007736171593277017,0.5,4.808960178707165e-05,3.0,0.0,8.809478293885958e-07,0.3216613724163684,0.0,0.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,0.0,0.0
Strong Agreement,0.022139832151776992,0.08953994734412238,0.9944258639910812,0.02201642171614836,4.0,0.0038194373741531756,0.007205272296569325,0.3544631540436661,1.0,127737.0,0.8846153846153846,2.0,0.3235294117647059,0.2626843190106231,10.0,0.0033712919681925147,0.057713651498335176,1.0,0.0
Strong Agreement,0.025679847354296258,0.06711752741973723,1.5387618516452872,0.03951516946486525,4.0,0.002239044207451393,0.008587479440880029,0.40000768290224703,1.0,106370.0,0.6440677966101694,0.0,0.2384570426651081,0.2879671490622165,10.0,0.004170022156075397,0.06548279689234185,1.0,0.0
Strong Agreement,0.0006391263205249522,0.001197858827346119,2.145833333333333,0.0013714585627931267,3.0,0.0,0.0002722128792810761,0.3240076196084081,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0
Strong Agreement,0.006611544606983851,0.02707660057646956,0.9820276497695852,0.006492719611743129,1.0,0.0016961178140024145,0.0022975119390454576,0.3741698717422691,1.0,5766.0,0.875,-999.0,0.4642857142857143,0.25417402789796795,5.0,0.0007553942375819713,0.00887902330743618,1.0,0.0
Strong Agreement,0.016151901090548062,0.05536353767640343,1.1733153031327477,0.01895127272422656,4.0,0.0025209250763122593,0.007368247645006216,0.3861033691140533,1.0,88167.0,0.9111111111111112,2.0,0.2878787878787879,0.2724133678628684,9.0,0.0030430844686614275,0.049944506104328525,1.0,0.0
Strong Agreement,0.003502784543071219,0.01452403828157169,0.9699312714776632,0.003397460265573373,2.0,0.0020899832801337588,0.0012130651610680965,0.3713619784249216,1.0,1980.0,1.0,2.0,0.26666666666666666,0.24932748923042194,3.0,0.0006457385066669179,0.006659267480577137,1.0,0.0
Neutral,0.002767479018972124,0.008035636300113547,1.3850931677018634,0.003833216280936544,2.0,0.002674397507807403,0.0014183260053156393,0.3771567238941036,1.0,3464.0,1.0,2.0,0.32142857142857145,0.2582646121070062,4.0,0.0007757065990159767,0.00887902330743618,1.0,0.0
Neutral,0.009605510137598312,0.058370662440886914,0.6618212911500642,0.006357131121420345,1.0,0.002948858027854884,0.0036550525441332842,0.387423198836268,1.0,25375.0,0.6521739130434783,2.0,0.3399209486166008,0.2670557675871993,7.0,0.0017201749769552748,0.025527192008879027,1.0,0.0
